,Clear_day_cov,Clear_night_cov,Day_view_angle,Day_view_time,Emis_31,Emis_32,LST_Day_1km,LST_Night_1km,Night_view_angle,Night_view_time,QC_Day,QC_Night
2374,2341.9285714285716,2518.846153846154,73.5,109.78571428571429,246.0,247.9375,15615.857142857143,14783.923076923076,69.92307692307692,221.0,16.5,33.5
2375,2173.714285714286,2373.3571428571427,73.5,109.78571428571429,245.875,247.375,15591.642857142857,14831.357142857143,67.0,220.5,16.5,39.8
2376,2016.5833333333333,2320.214285714286,65.08333333333333,108.75,246.0,248.0,15674.5,14828.857142857143,67.14285714285714,220.5,4.5625,44.0
2377,2154.4615384615386,2393.5714285714284,69.92307692307692,109.38461538461539,246.0,248.0,15687.076923076924,14823.214285714286,67.21428571428571,220.64285714285714,8.5,44.0
2378,2346.923076923077,2594.153846153846,69.92307692307692,109.38461538461539,246.0625,248.0,15714.076923076924,14822.846153846154,64.92307692307692,220.46153846153845,12.5625,33.5
2379,2431.4285714285716,2405.785714285714,73.5,109.78571428571429,244.1875,246.125,15660.285714285714,14835.42857142857,67.0,220.5,33.75,28.4
2380,2430.769230769231,2523.846153846154,70.84615384615384,109.53846153846153,245.06666666666666,247.13333333333333,15694.0,14823.461538461539,64.6923076923077,220.30769230769232,24.75,33.5
2381,2192.0714285714284,2673.923076923077,73.5,109.78571428571429,244.9375,246.9375,15723.07142857143,14831.692307692309,64.84615384615384,220.46153846153845,25.5625,33.375
2382,2215.1428571428573,2607.3846153846152,73.5,109.78571428571429,244.875,246.75,15745.5,14823.23076923077,64.92307692307692,220.46153846153845,21.5,33.375
2383,2313.9166666666665,2240.785714285714,65.08333333333333,108.75,246.3125,247.5625,15572.75,14825.785714285714,67.0,220.5,33.0,39.8
2384,2263.5,2253.5,65.08333333333333,108.75,246.0625,247.8125,15607.333333333334,14815.0,67.21428571428571,220.5,24.875,44.0
2385,2345.6923076923076,2254.8571428571427,69.92307692307692,109.38461538461539,246.0,247.8125,15612.923076923076,14806.214285714286,67.21428571428571,220.64285714285714,20.6875,44.0
2386,2341.9285714285716,2518.846153846154,73.5,109.78571428571429,246.0,247.9375,15615.857142857143,14783.923076923076,69.92307692307692,221.0,16.5,33.5
2387,2173.714285714286,2373.3571428571427,73.5,109.78571428571429,245.875,247.375,15591.642857142857,14831.357142857143,67.0,220.5,16.5,39.8
2388,2016.5833333333333,2320.214285714286,65.08333333333333,108.75,246.0,248.0,15674.5,14828.857142857143,67.14285714285714,220.5,4.5625,44.0
2389,2154.4615384615386,2393.5714285714284,69.92307692307692,109.38461538461539,246.0,248.0,15687.076923076924,14823.214285714286,67.21428571428571,220.64285714285714,8.5,44.0
2390,2346.923076923077,2594.153846153846,69.92307692307692,109.38461538461539,246.0625,248.0,15714.076923076924,14822.846153846154,64.92307692307692,220.46153846153845,12.5625,33.5
2391,2431.4285714285716,2405.785714285714,73.5,109.78571428571429,244.1875,246.125,15660.285714285714,14835.42857142857,67.0,220.5,33.75,28.4
2392,2430.769230769231,2523.846153846154,70.84615384615384,109.53846153846153,245.06666666666666,247.13333333333333,15694.0,14823.461538461539,64.6923076923077,220.30769230769232,24.75,33.5
2393,2192.0714285714284,2673.923076923077,73.5,109.78571428571429,244.9375,246.9375,15723.07142857143,14831.692307692309,64.84615384615384,220.46153846153845,25.5625,33.375
2394,2215.1428571428573,2607.3846153846152,73.5,109.78571428571429,244.875,246.75,15745.5,14823.23076923077,64.92307692307692,220.46153846153845,21.5,33.375
2395,2313.9166666666665,2240.785714285714,65.08333333333333,108.75,246.3125,247.5625,15572.75,14825.785714285714,67.0,220.5,33.0,39.8
2396,2263.5,2253.5,65.08333333333333,108.75,246.0625,247.8125,15607.333333333334,14815.0,67.21428571428571,220.5,24.875,44.0
2397,2345.6923076923076,2254.8571428571427,69.92307692307692,109.38461538461539,246.0,247.8125,15612.923076923076,14806.214285714286,67.21428571428571,220.64285714285714,20.6875,44.0
2398,2341.9285714285716,2518.846153846154,73.5,109.78571428571429,246.0,247.9375,15615.857142857143,14783.923076923076,69.92307692307692,221.0,16.5,33.5
2399,2173.714285714286,2373.3571428571427,73.5,109.78571428571429,245.875,247.375,15591.642857142857,14831.357142857143,67.0,220.5,16.5,39.8
2400,2016.5833333333333,2320.214285714286,65.08333333333333,108.75,246.0,248.0,15674.5,14828.857142857143,67.14285714285714,220.5,4.5625,44.0
2401,2154.4615384615386,2393.5714285714284,69.92307692307692,109.38461538461539,246.0,248.0,15687.076923076924,14823.214285714286,67.21428571428571,220.64285714285714,8.5,44.0
2402,2346.923076923077,2594.153846153846,69.92307692307692,109.38461538461539,246.0625,248.0,15714.076923076924,14822.846153846154,64.92307692307692,220.46153846153845,12.5625,33.5
2403,2431.4285714285716,2405.785714285714,73.5,109.78571428571429,244.1875,246.125,15660.285714285714,14835.42857142857,67.0,220.5,33.75,28.4
2404,2430.769230769231,2523.846153846154,70.84615384615384,109.53846153846153,245.06666666666666,247.13333333333333,15694.0,14823.461538461539,64.6923076923077,220.30769230769232,24.75,33.5
2405,2192.0714285714284,2673.923076923077,73.5,109.78571428571429,244.9375,246.9375,15723.07142857143,14831.692307692309,64.84615384615384,220.46153846153845,25.5625,33.375
2406,2215.1428571428573,2607.3846153846152,73.5,109.78571428571429,244.875,246.75,15745.5,14823.23076923077,64.92307692307692,220.46153846153845,21.5,33.375
2407,2866.6666666666665,2429.0,65.26666666666667,108.66666666666667,246.0,247.9375,15602.6,14874.5,58.5,219.57142857142858,0.125,39.8
2408,2879.733333333333,2326.0714285714284,65.33333333333333,108.66666666666667,246.0,247.6875,15650.6,14872.57142857143,58.57142857142857,219.57142857142858,0.125,39.8
2409,2906.0666666666666,2348.0,65.4,108.66666666666667,246.0,247.75,15705.733333333334,14884.076923076924,55.61538461538461,219.23076923076923,0.125,17.75
2410,2929.733333333333,2375.4285714285716,65.4,108.66666666666667,246.0,247.875,15706.933333333332,14871.785714285714,58.714285714285715,219.57142857142858,4.1875,39.8
2411,2947.8,2432.8571428571427,65.4,108.66666666666667,246.0,247.875,15668.0,14872.07142857143,58.714285714285715,219.64285714285714,4.1875,39.8
2412,2976.5333333333333,2433.0714285714284,65.53333333333333,108.66666666666667,246.0625,247.9375,15620.8,14878.57142857143,58.857142857142854,219.64285714285714,4.1875,39.8
2413,2988.6,2380.214285714286,65.66666666666667,108.66666666666667,246.1875,248.0,15584.4,14877.214285714286,58.92857142857143,219.64285714285714,4.1875,39.8
2414,2910.0666666666666,2328.0714285714284,65.73333333333333,108.66666666666667,246.6875,248.0,15558.533333333333,14870.0,58.92857142857143,219.64285714285714,4.1875,44.0
2415,2979.4,2345.8571428571427,60.86666666666667,108.2,246.125,248.0,15557.733333333334,14874.857142857143,58.92857142857143,219.71428571428572,8.25,44.0
2416,2966.0666666666666,2450.3571428571427,60.86666666666667,108.2,246.0,247.5625,15646.266666666666,14867.57142857143,58.92857142857143,219.71428571428572,8.25,44.0
2417,2786.6,2610.0,60.93333333333333,108.2,246.0,247.5625,15676.066666666668,14856.214285714286,59.0,219.71428571428572,8.25,44.0
2418,2804.5333333333333,2687.214285714286,63.53333333333333,108.46666666666667,245.8125,247.25,15663.266666666666,14871.642857142857,59.07142857142857,219.78571428571428,8.25,44.0
2419,2765.9333333333334,2603.3571428571427,63.53333333333333,108.46666666666667,245.9375,247.4375,15664.933333333332,14889.642857142857,59.214285714285715,219.78571428571428,8.25,47.0
2420,2698.2,2419.0666666666666,63.6,108.46666666666667,246.0,247.875,15663.8,14867.466666666667,63.6,220.46666666666667,8.25,56.0
2421,2860.6428571428573,2467.0666666666666,65.64285714285714,108.64285714285714,246.0,247.8125,15661.785714285714,14867.066666666668,63.6,220.46666666666667,4.3125,56.0
2422,2863.6428571428573,2637.3571428571427,65.71428571428571,108.64285714285714,246.0,248.0,15609.285714285714,14883.57142857143,68.0,221.07142857142858,4.3125,47.0
2423,2905.733333333333,2347.4615384615386,65.26666666666667,108.66666666666667,246.0,247.8125,15609.2,14883.461538461539,62.84615384615385,220.15384615384616,0.125,27.2
2424,2916.0666666666666,2372.6153846153848,65.33333333333333,108.66666666666667,246.0,247.75,15647.866666666667,14880.615384615385,62.84615384615385,220.15384615384616,0.125,27.2
2425,2917.133333333333,2463.6666666666665,65.4,108.66666666666667,246.0,247.875,15711.2,14894.0,60.0,219.83333333333334,0.125,14.6
2426,2928.0,2290.3571428571427,65.4,108.66666666666667,246.0,247.8125,15704.666666666666,14868.785714285714,58.714285714285715,219.57142857142858,0.125,39.8
2427,2923.4666666666667,2477.8571428571427,65.4,108.66666666666667,246.0,247.6875,15667.066666666668,14874.42857142857,58.714285714285715,219.64285714285714,4.1875,39.8
2428,2918.4,2503.285714285714,65.53333333333333,108.66666666666667,246.0,247.8125,15637.266666666666,14874.07142857143,58.714285714285715,219.64285714285714,4.1875,39.8
2429,2908.733333333333,2500.214285714286,65.73333333333333,108.66666666666667,246.0,247.9375,15596.8,14877.785714285714,58.92857142857143,219.64285714285714,8.25,33.5
2430,2895.9333333333334,2658.5384615384614,65.73333333333333,108.66666666666667,246.0625,247.8125,15554.4,14892.846153846154,55.84615384615385,219.30769230769232,8.25,27.2
2431,2776.0,2801.923076923077,63.875,108.5,246.0,247.375,15528.4375,14894.615384615385,55.84615384615385,219.30769230769232,12.1875,33.5
2432,2744.0,2658.1428571428573,63.9375,108.5,246.0,247.5,15530.625,14873.07142857143,58.92857142857143,219.71428571428572,12.1875,44.0
2433,2565.125,2631.4285714285716,63.9375,108.5,246.0,247.6875,15544.4375,14870.357142857143,58.92857142857143,219.71428571428572,12.1875,44.0
2434,2899.3571428571427,2656.0,60.285714285714285,108.14285714285714,246.0,247.8125,15591.642857142857,14869.57142857143,59.07142857142857,219.78571428571428,4.3125,44.0
2435,2939.714285714286,2606.285714285714,60.285714285714285,108.14285714285714,246.0,247.5625,15608.785714285714,14879.214285714286,59.214285714285715,219.78571428571428,4.3125,47.0
2436,2739.5333333333333,2548.0,63.6,108.46666666666667,246.0625,247.875,15592.533333333333,14882.214285714286,67.92857142857143,221.07142857142858,8.25,47.0
2437,2836.214285714286,2593.214285714286,65.64285714285714,108.64285714285714,246.0625,247.875,15608.285714285714,14876.857142857143,67.92857142857143,221.07142857142858,4.3125,44.0
2438,2888.8571428571427,2431.5,65.71428571428571,108.64285714285714,246.25,248.0,15562.285714285714,14870.714285714286,68.0,221.07142857142858,4.3125,39.8
2439,2680.0,2610.153846153846,65.26666666666667,108.66666666666667,246.0625,247.9375,15629.8,14882.076923076924,62.84615384615385,220.15384615384616,0.125,33.5
2440,2745.0,2605.6923076923076,65.33333333333333,108.66666666666667,246.0,247.875,15653.266666666666,14883.692307692309,62.84615384615385,220.15384615384616,0.125,33.5
2441,2796.6,2513.4615384615386,65.4,108.66666666666667,246.0,247.875,15697.2,14875.923076923076,62.92307692307692,220.15384615384616,0.125,33.5
2442,2839.0666666666666,2388.3571428571427,65.4,108.66666666666667,246.0,247.4375,15697.066666666668,14853.357142857143,58.714285714285715,219.57142857142858,4.1875,44.0
2443,2880.3333333333335,2673.8571428571427,65.46666666666667,108.66666666666667,246.0,247.4375,15672.666666666666,14862.214285714286,58.714285714285715,219.64285714285714,0.125,44.0
2444,2894.3333333333335,2696.6428571428573,65.53333333333333,108.66666666666667,246.0,247.5,15653.4,14872.857142857143,58.714285714285715,219.64285714285714,8.25,39.8
2445,2885.6,2631.6428571428573,65.73333333333333,108.66666666666667,246.0,247.625,15627.133333333333,14879.57142857143,58.92857142857143,219.64285714285714,8.25,39.8
2446,2893.266666666667,2478.785714285714,65.73333333333333,108.66666666666667,246.0,247.375,15575.0,14875.785714285714,54.92857142857143,219.28571428571428,8.25,39.8
2447,2788.125,2597.3076923076924,63.875,108.5,246.0,247.3125,15529.5625,14883.538461538461,55.84615384615385,219.30769230769232,12.1875,33.5
2448,2779.0,2623.153846153846,63.9375,108.5,246.0,247.25,15507.5,14878.076923076924,55.84615384615385,219.3846153846154,12.1875,33.5
2449,2981.3571428571427,2555.846153846154,65.5,108.64285714285714,246.0,247.375,15523.42857142857,14881.615384615385,55.84615384615385,219.3846153846154,4.3125,33.5
2450,2861.1428571428573,2320.1428571428573,65.5,108.64285714285714,246.0,247.375,15524.857142857143,14869.785714285714,59.07142857142857,219.78571428571428,4.3125,44.0
2451,3063.769230769231,2476.3076923076924,62.15384615384615,108.3076923076923,246.0,247.375,15555.846153846154,14888.23076923077,63.46153846153846,220.3846153846154,0.375,27.2
2452,3034.923076923077,2306.4285714285716,62.23076923076923,108.3076923076923,246.0625,247.4375,15571.538461538461,14877.642857142857,67.92857142857143,221.07142857142858,0.375,44.0
2453,3035.076923076923,2496.769230769231,62.30769230769231,108.3076923076923,246.06666666666666,247.93333333333334,15589.538461538461,14889.76923076923,65.53846153846153,220.84615384615384,0.375,27.2
2454,2936.5714285714284,2376.0,65.71428571428571,108.64285714285714,246.375,248.0,15528.0,14889.23076923077,65.61538461538461,220.84615384615384,4.3125,17.75
2455,2680.0,2610.153846153846,65.26666666666667,108.66666666666667,246.0625,247.9375,15629.8,14882.076923076924,62.84615384615385,220.15384615384616,0.125,33.5
2456,2745.0,2605.6923076923076,65.33333333333333,108.66666666666667,246.0,247.875,15653.266666666666,14883.692307692309,62.84615384615385,220.15384615384616,0.125,33.5
2457,2796.6,2513.4615384615386,65.4,108.66666666666667,246.0,247.875,15697.2,14875.923076923076,62.92307692307692,220.15384615384616,0.125,33.5
2458,2839.0666666666666,2388.3571428571427,65.4,108.66666666666667,246.0,247.4375,15697.066666666668,14853.357142857143,58.714285714285715,219.57142857142858,4.1875,44.0
2459,2880.3333333333335,2673.8571428571427,65.46666666666667,108.66666666666667,246.0,247.4375,15672.666666666666,14862.214285714286,58.714285714285715,219.64285714285714,0.125,44.0
2460,2894.3333333333335,2696.6428571428573,65.53333333333333,108.66666666666667,246.0,247.5,15653.4,14872.857142857143,58.714285714285715,219.64285714285714,8.25,39.8
2461,2885.6,2631.6428571428573,65.73333333333333,108.66666666666667,246.0,247.625,15627.133333333333,14879.57142857143,58.92857142857143,219.64285714285714,8.25,39.8
2462,2893.266666666667,2478.785714285714,65.73333333333333,108.66666666666667,246.0,247.375,15575.0,14875.785714285714,54.92857142857143,219.28571428571428,8.25,39.8
2463,2788.125,2597.3076923076924,63.875,108.5,246.0,247.3125,15529.5625,14883.538461538461,55.84615384615385,219.30769230769232,12.1875,33.5
2464,2779.0,2623.153846153846,63.9375,108.5,246.0,247.25,15507.5,14878.076923076924,55.84615384615385,219.3846153846154,12.1875,33.5
2465,2981.3571428571427,2555.846153846154,65.5,108.64285714285714,246.0,247.375,15523.42857142857,14881.615384615385,55.84615384615385,219.3846153846154,4.3125,33.5
2466,2861.1428571428573,2320.1428571428573,65.5,108.64285714285714,246.0,247.375,15524.857142857143,14869.785714285714,59.07142857142857,219.78571428571428,4.3125,44.0
2467,3063.769230769231,2476.3076923076924,62.15384615384615,108.3076923076923,246.0,247.375,15555.846153846154,14888.23076923077,63.46153846153846,220.3846153846154,0.375,27.2
2468,3034.923076923077,2306.4285714285716,62.23076923076923,108.3076923076923,246.0625,247.4375,15571.538461538461,14877.642857142857,67.92857142857143,221.07142857142858,0.375,44.0
2469,3035.076923076923,2496.769230769231,62.30769230769231,108.3076923076923,246.06666666666666,247.93333333333334,15589.538461538461,14889.76923076923,65.53846153846153,220.84615384615384,0.375,27.2
2470,2936.5714285714284,2376.0,65.71428571428571,108.64285714285714,246.375,248.0,15528.0,14889.23076923077,65.61538461538461,220.84615384615384,4.3125,17.75
2471,2394.8,2394.5714285714284,65.4,108.66666666666667,246.0,247.875,15662.733333333334,14863.92857142857,61.42857142857143,220.07142857142858,0.125,39.8
2472,2413.5333333333333,2372.4285714285716,65.4,108.66666666666667,246.0,247.75,15650.533333333333,14847.785714285714,61.42857142857143,220.07142857142858,0.125,39.8
2473,2412.0,2439.846153846154,63.5,108.5,246.0,247.5,15646.875,14852.538461538461,58.69230769230769,219.76923076923077,8.125,27.2
2474,2468.625,2533.6153846153848,63.625,108.5,246.0,247.25,15683.875,14848.307692307691,58.69230769230769,219.76923076923077,8.125,27.2
2475,2427.75,2572.3846153846152,63.625,108.5,245.8125,247.125,15681.5,14864.692307692309,58.69230769230769,219.84615384615384,8.125,17.75
2476,2534.5333333333333,2606.4615384615386,63.4,108.46666666666667,245.3125,247.0,15661.8,14878.615384615385,58.69230769230769,219.84615384615384,4.1875,17.75
2477,2664.785714285714,2576.0,65.42857142857143,108.64285714285714,245.375,247.125,15659.785714285714,14872.846153846154,58.92307692307692,219.84615384615384,0.25,17.75
2478,2602.266666666667,2528.3846153846152,65.73333333333333,108.66666666666667,245.875,247.125,15602.4,14860.923076923076,58.92307692307692,219.84615384615384,8.25,17.75
2479,2692.6,2376.5384615384614,65.8,108.66666666666667,245.9375,247.125,15567.666666666666,14864.153846153846,58.92307692307692,219.84615384615384,12.3125,27.2
2480,2820.0714285714284,2291.8571428571427,65.5,108.64285714285714,245.8125,247.0625,15542.42857142857,14850.285714285714,63.57142857142857,220.5,8.375,39.8
2481,2830.785714285714,2425.5384615384614,65.5,108.64285714285714,245.8125,247.0,15505.785714285714,14873.23076923077,65.15384615384616,220.6153846153846,8.375,17.75
2482,2827.1428571428573,2413.4615384615386,65.5,108.64285714285714,245.5,247.0,15480.142857142857,14876.384615384615,65.38461538461539,220.69230769230768,8.375,27.2
2483,2852.076923076923,2473.5384615384614,62.23076923076923,108.3076923076923,245.66666666666666,247.0,15551.0,14868.384615384615,65.46153846153847,220.76923076923077,0.375,27.2
2484,2886.4615384615386,2245.4666666666667,62.38461538461539,108.3076923076923,245.93333333333334,247.0,15608.384615384615,14836.666666666666,59.86666666666667,220.13333333333333,0.375,49.25
2485,2918.0,2352.8,62.38461538461539,108.3076923076923,246.0,247.26666666666668,15635.538461538461,14839.333333333334,59.86666666666667,220.13333333333333,0.375,52.4
2486,2369.0,2198.6428571428573,65.4,108.66666666666667,246.0,247.875,15679.466666666667,14861.857142857143,61.42857142857143,220.07142857142858,0.125,39.8
2487,2316.25,2647.0,63.5,108.5,246.0,247.875,15639.0,14841.25,60.75,220.0,4.0625,14.6
2488,2380.375,2326.846153846154,63.5,108.5,246.0625,247.875,15686.3125,14859.0,58.61538461538461,219.76923076923077,8.125,27.2
2489,2399.0625,2474.4615384615386,63.625,108.5,246.0,247.25,15727.6875,14843.461538461539,58.69230769230769,219.76923076923077,8.125,27.2
2490,2318.25,2504.5384615384614,63.625,108.5,245.1875,246.9375,15733.125,14855.615384615385,58.69230769230769,219.84615384615384,8.125,17.75
2491,2247.9375,2419.769230769231,63.8125,108.5,244.25,246.1875,15701.0625,14874.307692307691,58.69230769230769,219.84615384615384,14.25,17.6
2492,2519.5714285714284,2493.846153846154,65.42857142857143,108.64285714285714,244.0625,246.1875,15727.57142857143,14887.076923076924,58.84615384615385,219.84615384615384,12.5,17.6
2493,2449.9333333333334,2519.6923076923076,65.73333333333333,108.66666666666667,245.25,246.9375,15664.266666666666,14878.153846153846,58.92307692307692,219.84615384615384,5.25,17.75
2494,2544.133333333333,2538.846153846154,65.8,108.66666666666667,245.75,247.375,15606.066666666668,14864.692307692309,58.92307692307692,219.84615384615384,12.3125,27.2
2495,2528.4666666666667,2453.3571428571427,65.8,108.66666666666667,245.8125,247.0,15548.0,14843.857142857143,63.57142857142857,220.5,12.3125,39.8
2496,2550.266666666667,2425.1428571428573,65.8,108.66666666666667,245.8125,247.0,15513.333333333334,14842.5,63.57142857142857,220.5,8.25,39.8
2497,2766.785714285714,2456.1428571428573,65.5,108.64285714285714,245.5625,247.0,15529.57142857143,14833.142857142857,63.714285714285715,220.57142857142858,8.375,39.8
2498,2720.3076923076924,2422.5,62.23076923076923,108.3076923076923,245.6,247.0,15619.692307692309,14817.42857142857,63.857142857142854,220.64285714285714,4.4375,39.8
2499,2755.153846153846,2291.0666666666666,62.38461538461539,108.3076923076923,245.86666666666667,247.0,15682.307692307691,14804.266666666666,59.86666666666667,220.13333333333333,0.375,49.25
2500,2831.1428571428573,2406.866666666667,65.71428571428571,108.64285714285714,246.0,247.0,15668.642857142857,14817.8,59.86666666666667,220.13333333333333,4.3125,52.4
2501,2379.3125,2404.153846153846,63.5,108.5,246.0625,247.9375,15728.125,14862.846153846154,62.84615384615385,220.15384615384616,4.0625,27.2
2502,2309.5625,2396.3076923076924,63.5,108.5,246.125,248.0,15735.0625,14846.538461538461,58.61538461538461,219.76923076923077,4.0625,27.2
2503,2260.6875,2424.6153846153848,63.5,108.5,246.5625,248.0625,15748.75,14840.153846153846,58.61538461538461,219.76923076923077,8.125,27.2
2504,2272.1875,2502.846153846154,63.625,108.5,246.1875,247.8125,15759.6875,14842.538461538461,58.69230769230769,219.76923076923077,8.125,27.2
2505,2208.1875,2494.923076923077,63.625,108.5,246.0,247.4375,15768.0625,14848.076923076924,58.69230769230769,219.84615384615384,8.125,27.2
2506,2298.0,2509.25,65.73333333333333,108.66666666666667,245.625,247.4375,15774.6,14868.583333333334,60.0,219.91666666666666,4.1875,2.0
2507,2292.0,2346.153846153846,65.73333333333333,108.66666666666667,245.3125,247.125,15747.0,14878.538461538461,58.76923076923077,219.84615384615384,19.375,17.75
2508,2351.133333333333,2342.923076923077,65.73333333333333,108.66666666666667,245.9375,247.6875,15684.533333333333,14870.923076923076,58.92307692307692,219.84615384615384,4.1875,17.75
2509,2478.266666666667,2345.6153846153848,65.8,108.66666666666667,246.25,247.8125,15612.866666666667,14862.692307692309,58.92307692307692,219.84615384615384,8.25,17.75
2510,2510.9333333333334,2200.285714285714,65.8,108.66666666666667,245.9375,247.375,15559.866666666667,14846.285714285714,63.57142857142857,220.42857142857142,12.3125,33.5
2511,2518.733333333333,2198.5,65.8,108.66666666666667,245.75,247.0,15558.466666666667,14837.42857142857,63.57142857142857,220.5,12.3125,33.5
2512,2600.4285714285716,2067.785714285714,65.5,108.64285714285714,245.6875,247.0,15608.357142857143,14828.642857142857,63.714285714285715,220.5,8.375,33.5
2513,2535.076923076923,1949.9333333333334,62.30769230769231,108.3076923076923,245.8,247.0,15699.384615384615,14800.4,59.733333333333334,220.06666666666666,4.4375,44.0
2514,2677.5,2082.6666666666665,65.71428571428571,108.64285714285714,246.0,247.0,15695.357142857143,14797.066666666668,59.86666666666667,220.13333333333333,4.3125,49.25
2515,2653.230769230769,2292.4666666666667,62.38461538461539,108.3076923076923,246.0,247.13333333333333,15774.76923076923,14803.4,59.86666666666667,220.13333333333333,0.375,49.25
2516,2642.6875,2259.846153846154,63.5,108.5,246.0,247.8125,15765.25,14837.076923076924,58.53846153846154,219.76923076923077,4.0625,27.2
2517,2658.875,2282.6923076923076,63.5,108.5,246.0,247.625,15799.125,14821.23076923077,58.53846153846154,219.76923076923077,4.0625,27.2
2518,2635.875,2322.5384615384614,63.5625,108.5,246.0,247.75,15802.875,14832.538461538461,58.61538461538461,219.76923076923077,4.0625,27.2
2519,2526.0625,2349.6923076923076,63.625,108.5,246.0,247.8125,15800.6875,14853.76923076923,58.69230769230769,219.76923076923077,8.125,27.2
2520,2414.5,2347.5384615384614,63.75,108.5,246.0,248.0,15804.75,14846.461538461539,58.69230769230769,219.84615384615384,8.125,27.2
2521,2268.5625,2223.4615384615386,63.875,108.5,246.0625,248.0,15735.25,14850.846153846154,58.69230769230769,219.84615384615384,8.125,17.75
2522,2145.875,2179.6923076923076,63.875,108.5,246.125,248.0,15711.75,14851.538461538461,58.76923076923077,219.84615384615384,8.125,17.75
2523,2186.5333333333333,2155.153846153846,65.73333333333333,108.66666666666667,246.75,248.0,15652.8,14858.538461538461,58.92307692307692,219.84615384615384,8.25,17.75
2524,2308.866666666667,2297.846153846154,65.8,108.66666666666667,247.0,248.3125,15576.8,14858.384615384615,58.92307692307692,219.84615384615384,8.25,17.75
2525,2344.4,2126.266666666667,65.8,108.66666666666667,247.0625,248.3125,15532.8,14821.533333333333,59.53333333333333,219.86666666666667,8.25,49.25
2526,2327.5333333333333,2330.8,65.8,108.66666666666667,246.125,247.75,15545.2,14814.133333333333,59.53333333333333,219.93333333333334,8.25,49.25
2527,2457.0,2402.2,65.5,108.64285714285714,246.0,247.125,15636.642857142857,14808.666666666666,59.53333333333333,219.93333333333334,4.3125,44.0
2528,2492.5,2505.2,65.64285714285714,108.64285714285714,246.0,247.0,15705.785714285714,14795.266666666666,59.666666666666664,220.0,4.3125,44.0
2529,2538.285714285714,2525.9333333333334,65.71428571428571,108.64285714285714,246.0,247.125,15750.785714285714,14793.0,59.8,220.13333333333333,4.3125,44.0
2530,2565.785714285714,2706.785714285714,65.71428571428571,108.64285714285714,246.0,247.375,15757.214285714286,14801.357142857143,55.214285714285715,219.57142857142858,4.3125,33.5
2531,2668.1875,2416.153846153846,63.5,108.5,246.0,247.625,15770.6875,14814.307692307691,58.53846153846154,219.76923076923077,4.0625,27.2
2532,2667.75,2478.076923076923,63.5,108.5,246.0,247.5,15815.75,14791.076923076924,58.53846153846154,219.76923076923077,4.0625,17.75
2533,2666.375,2424.230769230769,63.5625,108.5,246.0,247.4375,15811.8125,14813.846153846154,58.61538461538461,219.76923076923077,4.0625,17.75
2534,2675.375,2457.3076923076924,63.6875,108.5,246.0,247.4375,15808.25,14842.692307692309,58.61538461538461,219.76923076923077,4.0625,17.75
2535,2682.75,2455.3846153846152,63.75,108.5,246.0,247.9375,15804.5625,14841.23076923077,58.69230769230769,219.84615384615384,4.0625,17.75
2536,2695.9375,2512.230769230769,63.875,108.5,246.0,248.0,15695.0625,14849.76923076923,58.69230769230769,219.84615384615384,8.125,17.75
2537,2573.5625,2557.6153846153848,63.875,108.5,246.0,247.5625,15650.8125,14853.461538461539,58.69230769230769,219.84615384615384,8.125,17.75
2538,2521.133333333333,2521.076923076923,65.8,108.66666666666667,246.1875,247.5,15603.666666666666,14856.538461538461,58.76923076923077,219.84615384615384,4.1875,17.75
2539,2418.4,2641.6153846153848,65.8,108.66666666666667,246.375,248.0,15560.333333333334,14858.384615384615,58.92307692307692,219.92307692307693,8.25,17.75
2540,2332.3333333333335,2515.5714285714284,65.8,108.66666666666667,247.125,248.375,15540.066666666668,14832.214285714286,63.57142857142857,220.5,8.25,33.5
2541,2241.733333333333,2522.0,65.8,108.66666666666667,246.625,248.0625,15549.466666666667,14801.4,59.53333333333333,219.93333333333334,8.25,44.0
2542,2308.5714285714284,2626.0666666666666,65.5,108.64285714285714,246.0,247.5,15643.214285714286,14795.8,59.53333333333333,220.0,4.3125,44.0
2543,2272.5,2611.3333333333335,65.71428571428571,108.64285714285714,246.0,247.0625,15717.42857142857,14790.066666666668,59.666666666666664,220.0,4.3125,44.0
2544,2401.153846153846,2481.2,61.92307692307692,108.23076923076923,246.0,247.125,15776.461538461539,14786.2,59.8,220.13333333333333,4.4375,44.0
2545,2309.714285714286,2529.5,65.71428571428571,108.64285714285714,246.0,247.3125,15782.357142857143,14795.785714285714,55.214285714285715,219.57142857142858,4.3125,33.5
2546,2939.75,2504.6666666666665,63.5,108.5,246.0,247.5,15758.4375,14802.0,59.833333333333336,219.83333333333334,4.0625,2.0
2547,2870.1875,2475.75,63.5,108.5,246.0,247.5,15798.1875,14786.583333333334,59.916666666666664,219.83333333333334,4.0625,2.0
2548,2822.25,2509.0,63.625,108.5,246.0,247.4375,15806.375,14815.75,59.916666666666664,219.83333333333334,4.0625,2.0
2549,2714.5,2429.846153846154,63.625,108.5,246.0,247.5,15802.0,14831.615384615385,58.61538461538461,219.76923076923077,4.0625,17.75
2550,2649.5625,2608.4615384615386,63.75,108.5,246.0,247.75,15770.3125,14847.692307692309,58.69230769230769,219.84615384615384,4.0625,17.75
2551,2652.75,2611.6923076923076,63.875,108.5,246.0,247.375,15681.5,14857.0,58.69230769230769,219.84615384615384,4.0625,17.75
